id,product_id,size,variant_price,description
7944,932,Age 3-4,10.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Lynton pinafore offers both style and functionality to your child’s uniform, with a novelty charm on the zip to add a playful touch. Designed with durability and comfort in mind, the Lynton is an essential uniform staple all year round.
pleated pinafore
novelty charm on zip
fully lined bodice
Fabric & care
100% recycled polyester
Click here for our symbols glossary"
7945,932,Age 4-5,10.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Lynton pinafore offers both style and functionality to your child’s uniform, with a novelty charm on the zip to add a playful touch. Designed with durability and comfort in mind, the Lynton is an essential uniform staple all year round.
pleated pinafore
novelty charm on zip
fully lined bodice
Fabric & care
100% recycled polyester
Click here for our symbols glossary"
7946,932,Age 5-6,12.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Lynton pinafore offers both style and functionality to your child’s uniform, with a novelty charm on the zip to add a playful touch. Designed with durability and comfort in mind, the Lynton is an essential uniform staple all year round.
pleated pinafore
novelty charm on zip
fully lined bodice
Fabric & care
100% recycled polyester
Click here for our symbols glossary"
7947,932,Age 6-7,12.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Lynton pinafore offers both style and functionality to your child’s uniform, with a novelty charm on the zip to add a playful touch. Designed with durability and comfort in mind, the Lynton is an essential uniform staple all year round.
pleated pinafore
novelty charm on zip
fully lined bodice
Fabric & care
100% recycled polyester
Click here for our symbols glossary"
7948,932,Age 7-8,12.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Lynton pinafore offers both style and functionality to your child’s uniform, with a novelty charm on the zip to add a playful touch. Designed with durability and comfort in mind, the Lynton is an essential uniform staple all year round.
pleated pinafore
novelty charm on zip
fully lined bodice
Fabric & care
100% recycled polyester
Click here for our symbols glossary"
7949,932,Age 8-9,14.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Lynton pinafore offers both style and functionality to your child’s uniform, with a novelty charm on the zip to add a playful touch. Designed with durability and comfort in mind, the Lynton is an essential uniform staple all year round.
pleated pinafore
novelty charm on zip
fully lined bodice
Fabric & care
100% recycled polyester
Click here for our symbols glossary"
7950,932,Age 9-10,14.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Lynton pinafore offers both style and functionality to your child’s uniform, with a novelty charm on the zip to add a playful touch. Designed with durability and comfort in mind, the Lynton is an essential uniform staple all year round.
pleated pinafore
novelty charm on zip
fully lined bodice
Fabric & care
100% recycled polyester
Click here for our symbols glossary"
7951,932,Age 11-12,14.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Lynton pinafore offers both style and functionality to your child’s uniform, with a novelty charm on the zip to add a playful touch. Designed with durability and comfort in mind, the Lynton is an essential uniform staple all year round.
pleated pinafore
novelty charm on zip
fully lined bodice
Fabric & care
100% recycled polyester
Click here for our symbols glossary"
7953,933,"Collar 11""",10.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Boys Long Sleeve Shirt is a practical and stylish choice for an everyday essential, offering both comfort and durability. The shirts come in a handy twin pack so you can be stocked up and prepared for the school year ahead!
button to neck
non-iron
chest pocket
new! easy fasten closure to size 12.5"" collar and below
internal packaging and poly bags are made from 100% recycled sources and can be recycled after use
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary"
7954,933,"Collar 11.5""",10.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Boys Long Sleeve Shirt is a practical and stylish choice for an everyday essential, offering both comfort and durability. The shirts come in a handy twin pack so you can be stocked up and prepared for the school year ahead!
button to neck
non-iron
chest pocket
new! easy fasten closure to size 12.5"" collar and below
internal packaging and poly bags are made from 100% recycled sources and can be recycled after use
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary"
7955,933,"Collar 12""",12.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Boys Long Sleeve Shirt is a practical and stylish choice for an everyday essential, offering both comfort and durability. The shirts come in a handy twin pack so you can be stocked up and prepared for the school year ahead!
button to neck
non-iron
chest pocket
new! easy fasten closure to size 12.5"" collar and below
internal packaging and poly bags are made from 100% recycled sources and can be recycled after use
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary"
7956,933,"Collar 12.5""",12.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Boys Long Sleeve Shirt is a practical and stylish choice for an everyday essential, offering both comfort and durability. The shirts come in a handy twin pack so you can be stocked up and prepared for the school year ahead!
button to neck
non-iron
chest pocket
new! easy fasten closure to size 12.5"" collar and below
internal packaging and poly bags are made from 100% recycled sources and can be recycled after use
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary"
7957,933,"Collar 13""",12.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Boys Long Sleeve Shirt is a practical and stylish choice for an everyday essential, offering both comfort and durability. The shirts come in a handy twin pack so you can be stocked up and prepared for the school year ahead!
button to neck
non-iron
chest pocket
new! easy fasten closure to size 12.5"" collar and below
internal packaging and poly bags are made from 100% recycled sources and can be recycled after use
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary"
7958,933,"Collar 13.5""",14.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Boys Long Sleeve Shirt is a practical and stylish choice for an everyday essential, offering both comfort and durability. The shirts come in a handy twin pack so you can be stocked up and prepared for the school year ahead!
button to neck
non-iron
chest pocket
new! easy fasten closure to size 12.5"" collar and below
internal packaging and poly bags are made from 100% recycled sources and can be recycled after use
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary"
7959,933,"Collar 14""",14.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Boys Long Sleeve Shirt is a practical and stylish choice for an everyday essential, offering both comfort and durability. The shirts come in a handy twin pack so you can be stocked up and prepared for the school year ahead!
button to neck
non-iron
chest pocket
new! easy fasten closure to size 12.5"" collar and below
internal packaging and poly bags are made from 100% recycled sources and can be recycled after use
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary"
7960,933,"Collar 14.5""",16.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Boys Long Sleeve Shirt is a practical and stylish choice for an everyday essential, offering both comfort and durability. The shirts come in a handy twin pack so you can be stocked up and prepared for the school year ahead!
button to neck
non-iron
chest pocket
new! easy fasten closure to size 12.5"" collar and below
internal packaging and poly bags are made from 100% recycled sources and can be recycled after use
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary"
7961,933,"Collar 15""",20.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Boys Long Sleeve Shirt is a practical and stylish choice for an everyday essential, offering both comfort and durability. The shirts come in a handy twin pack so you can be stocked up and prepared for the school year ahead!
button to neck
non-iron
chest pocket
new! easy fasten closure to size 12.5"" collar and below
internal packaging and poly bags are made from 100% recycled sources and can be recycled after use
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary"
7962,933,"Collar 15.5""",20.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Boys Long Sleeve Shirt is a practical and stylish choice for an everyday essential, offering both comfort and durability. The shirts come in a handy twin pack so you can be stocked up and prepared for the school year ahead!
button to neck
non-iron
chest pocket
new! easy fasten closure to size 12.5"" collar and below
internal packaging and poly bags are made from 100% recycled sources and can be recycled after use
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary"
7963,933,"Collar 16""",20.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Boys Long Sleeve Shirt is a practical and stylish choice for an everyday essential, offering both comfort and durability. The shirts come in a handy twin pack so you can be stocked up and prepared for the school year ahead!
button to neck
non-iron
chest pocket
new! easy fasten closure to size 12.5"" collar and below
internal packaging and poly bags are made from 100% recycled sources and can be recycled after use
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary"
7964,933,"Collar 16.5""",20.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Boys Long Sleeve Shirt is a practical and stylish choice for an everyday essential, offering both comfort and durability. The shirts come in a handy twin pack so you can be stocked up and prepared for the school year ahead!
button to neck
non-iron
chest pocket
new! easy fasten closure to size 12.5"" collar and below
internal packaging and poly bags are made from 100% recycled sources and can be recycled after use
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary"
7965,933,"Collar 17""",20.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Boys Long Sleeve Shirt is a practical and stylish choice for an everyday essential, offering both comfort and durability. The shirts come in a handy twin pack so you can be stocked up and prepared for the school year ahead!
button to neck
non-iron
chest pocket
new! easy fasten closure to size 12.5"" collar and below
internal packaging and poly bags are made from 100% recycled sources and can be recycled after use
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary"
7966,933,"Collar 17.5""",20.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Boys Long Sleeve Shirt is a practical and stylish choice for an everyday essential, offering both comfort and durability. The shirts come in a handy twin pack so you can be stocked up and prepared for the school year ahead!
button to neck
non-iron
chest pocket
new! easy fasten closure to size 12.5"" collar and below
internal packaging and poly bags are made from 100% recycled sources and can be recycled after use
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary"
7968,934,"Chest 22""",10.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Girls Short Sleeve Blouse is a practical and stylish choice for an everyday essential, offering both comfort and durability. The blouses come in a handy twin pack so you can be stocked up and prepared for the school year ahead!
internal modesty buttons
slim fit styling
button to neck
narrow placket
back seams
new! easy fasten closure to size 26"" chest and below
internal packaging and poly bags are made from 100% recycled sources and can be recycled after use
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary"
7969,934,"Chest 24""",10.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Girls Short Sleeve Blouse is a practical and stylish choice for an everyday essential, offering both comfort and durability. The blouses come in a handy twin pack so you can be stocked up and prepared for the school year ahead!
internal modesty buttons
slim fit styling
button to neck
narrow placket
back seams
new! easy fasten closure to size 26"" chest and below
internal packaging and poly bags are made from 100% recycled sources and can be recycled after use
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary"
7970,934,"Chest 26""",12.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Girls Short Sleeve Blouse is a practical and stylish choice for an everyday essential, offering both comfort and durability. The blouses come in a handy twin pack so you can be stocked up and prepared for the school year ahead!
internal modesty buttons
slim fit styling
button to neck
narrow placket
back seams
new! easy fasten closure to size 26"" chest and below
internal packaging and poly bags are made from 100% recycled sources and can be recycled after use
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary"
7971,934,"Chest 28""",12.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Girls Short Sleeve Blouse is a practical and stylish choice for an everyday essential, offering both comfort and durability. The blouses come in a handy twin pack so you can be stocked up and prepared for the school year ahead!
internal modesty buttons
slim fit styling
button to neck
narrow placket
back seams
new! easy fasten closure to size 26"" chest and below
internal packaging and poly bags are made from 100% recycled sources and can be recycled after use
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary"
7972,934,"Chest 30""",12.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Girls Short Sleeve Blouse is a practical and stylish choice for an everyday essential, offering both comfort and durability. The blouses come in a handy twin pack so you can be stocked up and prepared for the school year ahead!
internal modesty buttons
slim fit styling
button to neck
narrow placket
back seams
new! easy fasten closure to size 26"" chest and below
internal packaging and poly bags are made from 100% recycled sources and can be recycled after use
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary"
7973,934,"Chest 32""",14.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Girls Short Sleeve Blouse is a practical and stylish choice for an everyday essential, offering both comfort and durability. The blouses come in a handy twin pack so you can be stocked up and prepared for the school year ahead!
internal modesty buttons
slim fit styling
button to neck
narrow placket
back seams
new! easy fasten closure to size 26"" chest and below
internal packaging and poly bags are made from 100% recycled sources and can be recycled after use
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary"
7974,934,"Chest 34""",14.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Girls Short Sleeve Blouse is a practical and stylish choice for an everyday essential, offering both comfort and durability. The blouses come in a handy twin pack so you can be stocked up and prepared for the school year ahead!
internal modesty buttons
slim fit styling
button to neck
narrow placket
back seams
new! easy fasten closure to size 26"" chest and below
internal packaging and poly bags are made from 100% recycled sources and can be recycled after use
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary"
7975,934,"Chest 36""",16.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Girls Short Sleeve Blouse is a practical and stylish choice for an everyday essential, offering both comfort and durability. The blouses come in a handy twin pack so you can be stocked up and prepared for the school year ahead!
internal modesty buttons
slim fit styling
button to neck
narrow placket
back seams
new! easy fasten closure to size 26"" chest and below
internal packaging and poly bags are made from 100% recycled sources and can be recycled after use
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary"
7976,934,"Chest 38""",16.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Girls Short Sleeve Blouse is a practical and stylish choice for an everyday essential, offering both comfort and durability. The blouses come in a handy twin pack so you can be stocked up and prepared for the school year ahead!
internal modesty buttons
slim fit styling
button to neck
narrow placket
back seams
new! easy fasten closure to size 26"" chest and below
internal packaging and poly bags are made from 100% recycled sources and can be recycled after use
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary"
7977,934,"Chest 40""",18.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Girls Short Sleeve Blouse is a practical and stylish choice for an everyday essential, offering both comfort and durability. The blouses come in a handy twin pack so you can be stocked up and prepared for the school year ahead!
internal modesty buttons
slim fit styling
button to neck
narrow placket
back seams
new! easy fasten closure to size 26"" chest and below
internal packaging and poly bags are made from 100% recycled sources and can be recycled after use
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary"
7978,934,"Chest 42""",18.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Girls Short Sleeve Blouse is a practical and stylish choice for an everyday essential, offering both comfort and durability. The blouses come in a handy twin pack so you can be stocked up and prepared for the school year ahead!
internal modesty buttons
slim fit styling
button to neck
narrow placket
back seams
new! easy fasten closure to size 26"" chest and below
internal packaging and poly bags are made from 100% recycled sources and can be recycled after use
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary"
7979,934,"Chest 44""",18.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Girls Short Sleeve Blouse is a practical and stylish choice for an everyday essential, offering both comfort and durability. The blouses come in a handy twin pack so you can be stocked up and prepared for the school year ahead!
internal modesty buttons
slim fit styling
button to neck
narrow placket
back seams
new! easy fasten closure to size 26"" chest and below
internal packaging and poly bags are made from 100% recycled sources and can be recycled after use
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary"
7980,934,"Chest 46""",18.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Girls Short Sleeve Blouse is a practical and stylish choice for an everyday essential, offering both comfort and durability. The blouses come in a handy twin pack so you can be stocked up and prepared for the school year ahead!
internal modesty buttons
slim fit styling
button to neck
narrow placket
back seams
new! easy fasten closure to size 26"" chest and below
internal packaging and poly bags are made from 100% recycled sources and can be recycled after use
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary"
7981,934,"Chest 48""",18.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Girls Short Sleeve Blouse is a practical and stylish choice for an everyday essential, offering both comfort and durability. The blouses come in a handy twin pack so you can be stocked up and prepared for the school year ahead!
internal modesty buttons
slim fit styling
button to neck
narrow placket
back seams
new! easy fasten closure to size 26"" chest and below
internal packaging and poly bags are made from 100% recycled sources and can be recycled after use
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary"
7983,935,Shoe Childs UK 6-8H,7.0,Pex Award 5 Pair Pack Short Socks-Grey
7984,935,Shoe Childs UK 9-12,7.0,Pex Award 5 Pair Pack Short Socks-Grey
7985,935,Shoe Childs UK 12H-3H,7.0,Pex Award 5 Pair Pack Short Socks-Grey
7986,935,Shoe UK 4-7,7.0,Pex Award 5 Pair Pack Short Socks-Grey
7987,935,Shoe UK 7-11,7.0,Pex Award 5 Pair Pack Short Socks-Grey
7989,936,Shoe Childs UK 6-8H,7.0,Pex Award 5 Pair Pack Short Socks-White
7990,936,Shoe Childs UK 9-12,7.0,Pex Award 5 Pair Pack Short Socks-White
7991,936,Shoe Childs UK 12H-3H,7.0,Pex Award 5 Pair Pack Short Socks-White
7992,936,Shoe UK 11-13,7.0,Pex Award 5 Pair Pack Short Socks-White
7993,936,Shoe UK 4-7,7.0,Pex Award 5 Pair Pack Short Socks-White
7994,936,Shoe UK 7-11,7.0,Pex Award 5 Pair Pack Short Socks-White
7996,937,Age 3-4,16.25,Barnwood Primary Sweatshirt Cardigan-Deep Royal
7997,937,Age 5-6,16.25,Barnwood Primary Sweatshirt Cardigan-Deep Royal
7998,937,Age 7-8,16.25,Barnwood Primary Sweatshirt Cardigan-Deep Royal
7999,937,Age 9-10,16.25,Barnwood Primary Sweatshirt Cardigan-Deep Royal
8000,937,Age 11-12,16.25,Barnwood Primary Sweatshirt Cardigan-Deep Royal
8001,937,Age 13,16.25,Barnwood Primary Sweatshirt Cardigan-Deep Royal
8002,937,Small,16.25,Barnwood Primary Sweatshirt Cardigan-Deep Royal
8004,938,Age 5-6,22.0,Barnwood Primary Reversible Coat-Dark Royal
8005,938,Age 11-12,22.0,Barnwood Primary Reversible Coat-Dark Royal
8007,939,Age 3-4,6.25,Barnwood Primary Green House PE T Shirt-Kelly Green
8008,939,Age 5-6,6.25,Barnwood Primary Green House PE T Shirt-Kelly Green
8009,939,Age 7-8,6.25,Barnwood Primary Green House PE T Shirt-Kelly Green
8010,939,Age 9-11,6.25,Barnwood Primary Green House PE T Shirt-Kelly Green
8011,939,Age 12-13,6.25,Barnwood Primary Green House PE T Shirt-Kelly Green
8012,939,Age 14-15,6.25,Barnwood Primary Green House PE T Shirt-Kelly Green
8014,940,Age 3-4,6.25,Barnwood Primary Red House PE T Shirt-Red
8015,940,Age 5-6,6.25,Barnwood Primary Red House PE T Shirt-Red
8016,940,Age 7-8,6.25,Barnwood Primary Red House PE T Shirt-Red
8017,940,Age 9-11,6.25,Barnwood Primary Red House PE T Shirt-Red
8018,940,Age 12-13,6.25,Barnwood Primary Red House PE T Shirt-Red
8020,941,Age 3-4,6.25,Barnwood Primary Blue House PE T Shirt-Royal
8021,941,Age 5-6,6.25,Barnwood Primary Blue House PE T Shirt-Royal
8022,941,Age 7-8,6.25,Barnwood Primary Blue House PE T Shirt-Royal
8023,941,Age 9-11,6.25,Barnwood Primary Blue House PE T Shirt-Royal
8024,941,Age 12-13,6.25,Barnwood Primary Blue House PE T Shirt-Royal
8025,941,Medium,6.25,Barnwood Primary Blue House PE T Shirt-Royal
8028,943,Age 3-4,6.25,Barnwood Primary Yellow House PE T Shirt-Yellow
8029,943,Age 5-6,6.25,Barnwood Primary Yellow House PE T Shirt-Yellow
8030,943,Age 7-8,6.25,Barnwood Primary Yellow House PE T Shirt-Yellow
8031,943,Age 9-11,6.25,Barnwood Primary Yellow House PE T Shirt-Yellow
8032,943,Age 12-13,6.25,Barnwood Primary Yellow House PE T Shirt-Yellow
8033,943,Small,6.25,Barnwood Primary Yellow House PE T Shirt-Yellow
8035,944,"Chest 28""",42.25,Barnwood Park Boys Blazer-Academy Navy
8036,944,"Chest 30""",42.25,Barnwood Park Boys Blazer-Academy Navy
8037,944,"Chest 32""",42.25,Barnwood Park Boys Blazer-Academy Navy
8038,944,"Chest 34""",42.25,Barnwood Park Boys Blazer-Academy Navy
8039,944,"Chest 36""",42.25,Barnwood Park Boys Blazer-Academy Navy
8040,944,"Chest 38""",46.25,Barnwood Park Boys Blazer-Academy Navy
8041,944,"Chest 40""",46.25,Barnwood Park Boys Blazer-Academy Navy
8042,944,"Chest 42""",46.25,Barnwood Park Boys Blazer-Academy Navy
8043,944,"Chest 44""",46.25,Barnwood Park Boys Blazer-Academy Navy
8044,944,"Chest 46""",46.25,Barnwood Park Boys Blazer-Academy Navy
8045,944,"Chest 48""",46.25,Barnwood Park Boys Blazer-Academy Navy
8046,944,"Chest 50""",46.25,Barnwood Park Boys Blazer-Academy Navy
8047,944,"Chest 52""",46.25,Barnwood Park Boys Blazer-Academy Navy
8049,945,Age 9-10,21.75,Barnwood Park Boys Jumper-NAVY
8050,945,Age 11-12,21.75,Barnwood Park Boys Jumper-NAVY
8051,945,Age 13,21.75,Barnwood Park Boys Jumper-NAVY
8052,945,Small,24.5,Barnwood Park Boys Jumper-NAVY
8053,945,Medium,24.5,Barnwood Park Boys Jumper-NAVY
8054,945,Large,24.5,Barnwood Park Boys Jumper-NAVY
8055,945,XLarge,24.5,Barnwood Park Boys Jumper-NAVY
8057,946,"Waist 24"" Length 24""",14.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Falmouth trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential even comes with a belt included for the perfect fit.
flat front
internal waist adjuster
two side pockets
back pocket with button
security pocket with zip
hook and bar fastening with button extension
spare button
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary"
8058,946,"Waist 26"" Length 28""",14.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Falmouth trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential even comes with a belt included for the perfect fit.
flat front
internal waist adjuster
two side pockets
back pocket with button
security pocket with zip
hook and bar fastening with button extension
spare button
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary"
8059,946,"Waist 27"" Length 27""",14.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Falmouth trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential even comes with a belt included for the perfect fit.
flat front
internal waist adjuster
two side pockets
back pocket with button
security pocket with zip
hook and bar fastening with button extension
spare button
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary"
8060,946,"Waist 28"" Length 30""",14.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Falmouth trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential even comes with a belt included for the perfect fit.
flat front
internal waist adjuster
two side pockets
back pocket with button
security pocket with zip
hook and bar fastening with button extension
spare button
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary"
8061,946,"Waist 28"" Length 32""",14.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Falmouth trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential even comes with a belt included for the perfect fit.
flat front
internal waist adjuster
two side pockets
back pocket with button
security pocket with zip
hook and bar fastening with button extension
spare button
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary"
8062,946,"Waist 29"" Length 28""",16.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Falmouth trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential even comes with a belt included for the perfect fit.
flat front
internal waist adjuster
two side pockets
back pocket with button
security pocket with zip
hook and bar fastening with button extension
spare button
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary"
8063,946,"Waist 29"" Length 32""",16.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Falmouth trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential even comes with a belt included for the perfect fit.
flat front
internal waist adjuster
two side pockets
back pocket with button
security pocket with zip
hook and bar fastening with button extension
spare button
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary"
8064,946,"Waist 30"" Length 30""",16.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Falmouth trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential even comes with a belt included for the perfect fit.
flat front
internal waist adjuster
two side pockets
back pocket with button
security pocket with zip
hook and bar fastening with button extension
spare button
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary"
8065,946,"Waist 30"" Length 32""",16.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Falmouth trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential even comes with a belt included for the perfect fit.
flat front
internal waist adjuster
two side pockets
back pocket with button
security pocket with zip
hook and bar fastening with button extension
spare button
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary"
8066,946,"Waist 30"" Length 34""",16.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Falmouth trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential even comes with a belt included for the perfect fit.
flat front
internal waist adjuster
two side pockets
back pocket with button
security pocket with zip
hook and bar fastening with button extension
spare button
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary"
