id,bespoke_id,alt_generic_id
27004,27004.0,42024.0
27005,27005.0,42024.0
27006,27006.0,41911.0
27008,27008.0,42024.0
27015,27015.0,42133.0
27017,27017.0,42138.0
27019,27019.0,42269.0
27020,27020.0,42073.0
27021,27021.0,42133.0
27022,27022.0,42133.0
27023,27023.0,41985.0
27027,27027.0,42074.0
27029,27029.0,42133.0
27031,27031.0,42162.0
27032,27032.0,42073.0
27034,27034.0,41985.0
27035,27035.0,42269.0
27039,27039.0,42169.0
27042,27042.0,41985.0
27049,27049.0,42269.0
27052,27052.0,42072.0
27057,27057.0,41985.0
27060,27060.0,42227.0
27062,27062.0,42073.0
27064,27064.0,41985.0
27073,27073.0,41985.0
27074,27074.0,42227.0
27081,27081.0,42071.0
27082,27082.0,42267.0
27088,27088.0,42027.0
27093,27093.0,41925.0
27094,27094.0,42133.0
27096,27096.0,42073.0
27098,27098.0,41985.0
27104,27104.0,42133.0
27105,27105.0,42073.0
27106,27106.0,42269.0
27107,27107.0,41925.0
27109,27109.0,42028.0
27110,27110.0,42162.0
27112,27112.0,42071.0
27118,27118.0,42169.0
27120,27120.0,42269.0
27121,27121.0,41985.0
27124,27124.0,42072.0
27127,27127.0,42187.0
27129,27129.0,42187.0
27131,27131.0,41985.0
27133,27133.0,42169.0
27136,27136.0,42133.0
27137,27137.0,42169.0
27139,27139.0,42073.0
27141,27141.0,42266.0
27144,27144.0,41985.0
27147,27147.0,42073.0
27151,27151.0,42133.0
27152,27152.0,42133.0
27153,27153.0,42021.0
27154,27154.0,42021.0
27155,27155.0,42021.0
27158,27158.0,42021.0
27159,27159.0,42021.0
27161,27161.0,42073.0
27164,27164.0,42162.0
27169,27169.0,42071.0
27173,27173.0,42027.0
27175,27175.0,42133.0
27176,27176.0,42133.0
27177,27177.0,42133.0
27178,27178.0,42073.0
27181,27181.0,42133.0
27182,27182.0,41985.0
27187,27187.0,41985.0
27191,27191.0,41985.0
27194,27194.0,42187.0
27195,27195.0,42073.0
27196,27196.0,42187.0
27197,27197.0,42133.0
27198,27198.0,42133.0
27199,27199.0,42133.0
27202,27202.0,41985.0
27206,27206.0,42026.0
27207,27207.0,42074.0
27213,27213.0,42073.0
27215,27215.0,42133.0
27216,27216.0,42169.0
27219,27219.0,42073.0
27220,27220.0,42133.0
27224,27224.0,41985.0
27228,27228.0,42169.0
27229,27229.0,42028.0
27230,27230.0,42269.0
27237,27237.0,42186.0
27238,27238.0,42186.0
27240,27240.0,42269.0
27246,27246.0,42269.0
27250,27250.0,42072.0
27251,27251.0,41985.0
27257,27257.0,41911.0
27258,27258.0,41925.0
27259,27259.0,42073.0
27260,27260.0,42133.0
27263,27263.0,41911.0
27264,27264.0,42269.0
27265,27265.0,42072.0
27266,27266.0,42169.0
27271,27271.0,42028.0
27273,27273.0,42133.0
27276,27276.0,41925.0
27277,27277.0,42073.0
27278,27278.0,42133.0
27279,27279.0,42186.0
27280,27280.0,42133.0
27281,27281.0,42133.0
27285,27285.0,42073.0
27287,27287.0,42133.0
27290,27290.0,42162.0
27291,27291.0,42133.0
27293,27293.0,42269.0
27295,27295.0,42186.0
27296,27296.0,42186.0
27304,27304.0,41964.0
27305,27305.0,42186.0
27310,27310.0,42269.0
27311,27311.0,42072.0
27315,27315.0,42269.0
27316,27316.0,42269.0
27317,27317.0,42269.0
27318,27318.0,41911.0
27320,27320.0,41985.0
27325,27325.0,42187.0
27326,27326.0,42187.0
27327,27327.0,42227.0
27331,27331.0,41914.0
27333,27333.0,42117.0
27335,27335.0,42117.0
27339,27339.0,42133.0
27340,27340.0,42133.0
27342,27342.0,42073.0
27343,27343.0,42133.0
27345,27345.0,41925.0
27356,27356.0,42138.0
27358,27358.0,42133.0
27359,27359.0,41925.0
27360,27360.0,42133.0
27363,27363.0,42073.0
27364,27364.0,42186.0
27365,27365.0,42186.0
27366,27366.0,42194.0
27370,27370.0,42133.0
27371,27371.0,42073.0
27372,27372.0,42169.0
27376,27376.0,42229.0
27378,27378.0,42229.0
27380,27380.0,41952.0
27381,27381.0,42229.0
27384,27384.0,42071.0
27386,27386.0,42169.0
27387,27387.0,42027.0
27394,27394.0,41911.0
27396,27396.0,41925.0
27397,27397.0,42133.0
27398,27398.0,42073.0
27400,27400.0,42186.0
27401,27401.0,42186.0
27402,27402.0,41985.0
27406,27406.0,42071.0
27408,27408.0,42269.0
27411,27411.0,42072.0
27415,27415.0,42074.0
27416,27416.0,41985.0
27419,27419.0,41914.0
27420,27420.0,42026.0
27421,27421.0,42117.0
27423,27423.0,42074.0
27427,27427.0,42117.0
27429,27429.0,42028.0
27431,27431.0,42269.0
27435,27435.0,42187.0
27436,27436.0,42187.0
27437,27437.0,42072.0
27438,27438.0,41914.0
27439,27439.0,42117.0
27442,27442.0,42229.0
27443,27443.0,42117.0
27445,27445.0,42229.0
27447,27447.0,42229.0
27449,27449.0,41952.0
27455,27455.0,42229.0
27456,27456.0,42269.0
27459,27459.0,42028.0
27460,27460.0,42072.0
27463,27463.0,42194.0
27465,27465.0,41914.0
27467,27467.0,42117.0
27469,27469.0,42169.0
27471,27471.0,42229.0
27476,27476.0,42073.0
27477,27477.0,41925.0
27478,27478.0,42186.0
27479,27479.0,42133.0
27480,27480.0,42133.0
27482,27482.0,42186.0
27486,27486.0,41952.0
27490,27490.0,42187.0
27491,27491.0,42187.0
27493,27493.0,42024.0
27496,27496.0,42024.0
27497,27497.0,42024.0
27499,27499.0,42024.0
27500,27500.0,42024.0
27503,27503.0,42027.0
27507,27507.0,42071.0
27510,27510.0,42027.0
27515,27515.0,42187.0
27520,27520.0,42027.0
27522,27522.0,42169.0
27527,27527.0,42071.0
27528,27528.0,42162.0
27531,27531.0,41952.0
27533,27533.0,42187.0
27534,27534.0,42187.0
27538,27538.0,41914.0
27539,27539.0,42117.0
27541,27541.0,42117.0
27545,27545.0,42169.0
27547,27547.0,42229.0
27550,27550.0,42027.0
27553,27553.0,42071.0
27558,27558.0,42194.0
27559,27559.0,41914.0
27560,27560.0,42117.0
27563,27563.0,42133.0
27565,27565.0,41952.0
27566,27566.0,42117.0
27568,27568.0,41985.0
27571,27571.0,42162.0
27572,27572.0,42227.0
27573,27573.0,42073.0
27575,27575.0,42227.0
27577,27577.0,42169.0
27578,27578.0,41911.0
27579,27579.0,42269.0
27581,27581.0,42028.0
27583,27583.0,42072.0
27588,27588.0,42162.0
27589,27589.0,42186.0
27590,27590.0,41925.0
27591,27591.0,42133.0
27592,27592.0,42133.0
27593,27593.0,42133.0
27595,27595.0,42186.0
27597,27597.0,41952.0
27598,27598.0,42021.0
27599,27599.0,42021.0
27601,27601.0,42021.0
27603,27603.0,42021.0
27604,27604.0,42021.0
27605,27605.0,41952.0
27608,27608.0,41952.0
27609,27609.0,42186.0
27610,27610.0,42169.0
27611,27611.0,42186.0
27612,27612.0,42073.0
27613,27613.0,42186.0
27614,27614.0,42186.0
27616,27616.0,42133.0
27618,27618.0,42133.0
27619,27619.0,42073.0
27620,27620.0,42133.0
27622,27622.0,42133.0
27623,27623.0,42133.0
27626,27626.0,41985.0
27633,27633.0,42227.0
27634,27634.0,42074.0
27639,27639.0,42187.0
27640,27640.0,42187.0
27641,27641.0,42026.0
27643,27643.0,41985.0
27646,27646.0,42227.0
27647,27647.0,42071.0
27650,27650.0,41985.0
27652,27652.0,42071.0
27655,27655.0,41914.0
27657,27657.0,42117.0
27661,27661.0,42024.0
27664,27664.0,42169.0
27666,27666.0,42024.0
27667,27667.0,42024.0
27669,27669.0,42133.0
27670,27670.0,42169.0
27672,27672.0,42073.0
27674,27674.0,42194.0
27675,27675.0,42073.0
27678,27678.0,42169.0
27679,27679.0,42133.0
27680,27680.0,42133.0
27681,27681.0,42012.0
27682,27682.0,41911.0
27684,27684.0,41925.0
27685,27685.0,42186.0
27686,27686.0,42073.0
27687,27687.0,42186.0
27688,27688.0,42133.0
27689,27689.0,42133.0
27690,27690.0,42133.0
27691,27691.0,42133.0
27692,27692.0,42194.0
27694,27694.0,41914.0
27696,27696.0,42117.0
27699,27699.0,42133.0
27700,27700.0,42117.0
27701,27701.0,42169.0
27704,27704.0,42071.0
27711,27711.0,42133.0
27712,27712.0,42133.0
27713,27713.0,42133.0
27714,27714.0,41925.0
27716,27716.0,42269.0
27718,27718.0,42154.0
27723,27723.0,42187.0
27724,27724.0,42187.0
27725,27725.0,42028.0
27728,27728.0,41985.0
27736,27736.0,41985.0
27739,27739.0,42227.0
27744,27744.0,42229.0
27749,27749.0,42229.0
27750,27750.0,42229.0
27751,27751.0,42073.0
27753,27753.0,41925.0
27757,27757.0,42133.0
27758,27758.0,42133.0
27759,27759.0,42133.0
27760,27760.0,42186.0
27762,27762.0,42267.0
27764,27764.0,42027.0
27766,27766.0,42071.0
27770,27770.0,42027.0
27772,27772.0,42071.0
27776,27776.0,42269.0
27782,27782.0,41985.0
27783,27783.0,42227.0
27784,27784.0,42269.0
27786,27786.0,42162.0
27788,27788.0,42021.0
27789,27789.0,42268.0
27790,27790.0,42270.0
27792,27792.0,41926.0
27793,27793.0,42269.0
27796,27796.0,42162.0
27800,27800.0,41985.0
27801,27801.0,42269.0
27806,27806.0,42021.0
27807,27807.0,42021.0
27809,27809.0,42024.0
27811,27811.0,42024.0
27813,27813.0,42021.0
27814,27814.0,42021.0
27815,27815.0,41911.0
27816,27816.0,41985.0
27817,27817.0,42227.0
27818,27818.0,42268.0
27819,27819.0,42269.0
27823,27823.0,41985.0
27826,27826.0,42269.0
27830,27830.0,42269.0
27833,27833.0,41985.0
27834,27834.0,41985.0
27837,27837.0,42269.0
27839,27839.0,42133.0
27841,27841.0,42125.0
27842,27842.0,41985.0
27843,27843.0,42021.0
27845,27845.0,42021.0
27846,27846.0,42012.0
27848,27848.0,42012.0
27851,27851.0,41977.0
27852,27852.0,42186.0
27853,27853.0,42186.0
27855,27855.0,42117.0
27858,27858.0,41914.0
27859,27859.0,41985.0
27860,27860.0,42117.0
27862,27862.0,42117.0
27863,27863.0,42074.0
27866,27866.0,42021.0
27867,27867.0,42021.0
27872,27872.0,42021.0
27873,27873.0,42187.0
27874,27874.0,42187.0
27875,27875.0,42169.0
27877,27877.0,42269.0
27878,27878.0,42169.0
27884,27884.0,42187.0
27885,27885.0,42187.0
27886,27886.0,42187.0
27888,27888.0,41952.0
27889,27889.0,42187.0
27890,27890.0,42021.0
27891,27891.0,42021.0
27893,27893.0,42187.0
27894,27894.0,42187.0
27895,27895.0,42169.0
27896,27896.0,41985.0
27897,27897.0,42169.0
27899,27899.0,42169.0
27901,27901.0,42217.0
27902,27902.0,41945.0
27903,27903.0,42217.0
27904,27904.0,42217.0
27913,27913.0,41985.0
27916,27916.0,42269.0
27918,27918.0,42169.0
27921,27921.0,41914.0
27924,27924.0,42117.0
27927,27927.0,42117.0
27928,27928.0,41977.0
27930,27930.0,42156.0
27931,27931.0,41985.0
27932,27932.0,41911.0
27934,27934.0,41914.0
27935,27935.0,42117.0
27936,27936.0,41985.0
27938,27938.0,42187.0
27939,27939.0,42187.0
27945,27945.0,42187.0
27946,27946.0,42187.0
27949,27949.0,42138.0
27950,27950.0,41914.0
27951,27951.0,42117.0
27956,27956.0,42117.0
27959,27959.0,42015.0
27960,27960.0,41944.0
27967,27967.0,42047.0
27969,27969.0,42187.0
27970,27970.0,42187.0
27971,27971.0,42187.0
27972,27972.0,42187.0
27979,27979.0,42187.0
27980,27980.0,42187.0
27981,27981.0,42169.0
27983,27983.0,42186.0
27984,27984.0,42186.0
27986,27986.0,42186.0
27987,27987.0,42186.0
27988,27988.0,41914.0
27990,27990.0,42117.0
27992,27992.0,42194.0
27993,27993.0,42117.0
27994,27994.0,42133.0
27996,27996.0,42133.0
27999,27999.0,42217.0
28000,28000.0,42047.0
28002,28002.0,41985.0
28006,28006.0,41914.0
28007,28007.0,42117.0
28009,28009.0,42117.0
28012,28012.0,42026.0
28013,28013.0,41977.0
28014,28014.0,42169.0
28015,28015.0,42227.0
28019,28019.0,42187.0
28022,28022.0,42233.0
28023,28023.0,42186.0
28026,28026.0,42169.0
28027,28027.0,42186.0
28028,28028.0,42186.0
28029,28029.0,42186.0
28030,28030.0,41985.0
28031,28031.0,41985.0
28033,28033.0,41985.0
28034,28034.0,41985.0
28036,28036.0,42026.0
28037,28037.0,41914.0
28040,28040.0,41911.0
28041,28041.0,41977.0
28042,28042.0,41985.0
28045,28045.0,42169.0
28050,28050.0,41914.0
28051,28051.0,42117.0
28054,28054.0,42117.0
28055,28055.0,42024.0
28056,28056.0,42169.0
28065,28065.0,42217.0
28069,28069.0,42269.0
28071,28071.0,42028.0
28075,28075.0,42187.0
28076,28076.0,42187.0
28078,28078.0,41914.0
28080,28080.0,42117.0
28083,28083.0,42117.0
28084,28084.0,41985.0
28086,28086.0,41914.0
28087,28087.0,42117.0
28089,28089.0,42117.0
28094,28094.0,42021.0
28098,28098.0,42021.0
28102,28102.0,42047.0
28103,28103.0,41911.0
28104,28104.0,41977.0
28105,28105.0,42156.0
28106,28106.0,41985.0
28107,28107.0,41911.0
28114,28114.0,41985.0
28119,28119.0,41985.0
28120,28120.0,41985.0
28121,28121.0,41977.0
28128,28128.0,42187.0
28130,28130.0,41977.0
28132,28132.0,42187.0
28135,28135.0,42187.0
28136,28136.0,42187.0
28137,28137.0,42187.0
28141,28141.0,41911.0
28142,28142.0,42187.0
28143,28143.0,42169.0
28144,28144.0,42187.0
28145,28145.0,42015.0
28146,28146.0,42217.0
28152,28152.0,42187.0
28153,28153.0,41941.0
28154,28154.0,42187.0
28156,28156.0,41977.0
28157,28157.0,41985.0
28158,28158.0,41985.0
28161,28161.0,42169.0
28162,28162.0,41985.0
28164,28164.0,42169.0
28166,28166.0,42187.0
28167,28167.0,42187.0
28168,28168.0,41985.0
28169,28169.0,41914.0
28171,28171.0,42117.0
28174,28174.0,42117.0
28176,28176.0,41985.0
28179,28179.0,41977.0
28180,28180.0,41985.0
28184,28184.0,41914.0
28185,28185.0,42117.0
28188,28188.0,42015.0
28189,28189.0,41944.0
28191,28191.0,42187.0
28193,28193.0,42187.0
28196,28196.0,41985.0
28197,28197.0,41985.0
28199,28199.0,42227.0
28202,28202.0,41911.0
28203,28203.0,42244.0
28204,28204.0,42181.0
28206,28206.0,42179.0
28207,28207.0,42012.0
28208,28208.0,42171.0
28209,28209.0,42181.0
28210,28210.0,42165.0
28217,28217.0,41911.0
28220,28220.0,42138.0
28221,28221.0,42138.0
28222,28222.0,41914.0
28224,28224.0,42026.0
28231,28231.0,42088.0
28237,28237.0,42244.0
28239,28239.0,42179.0
28242,28242.0,42179.0
28243,28243.0,42161.0
28244,28244.0,42171.0
28245,28245.0,42165.0
28247,28247.0,42187.0
28249,28249.0,42187.0
28255,28255.0,41914.0
28258,28258.0,42227.0
28263,28263.0,42088.0
28265,28265.0,42169.0
28270,28270.0,42244.0
28272,28272.0,42179.0
28275,28275.0,42179.0
28276,28276.0,42161.0
28277,28277.0,42171.0
28278,28278.0,42165.0
28280,28280.0,42227.0
28281,28281.0,42227.0
28285,28285.0,41911.0
28293,28293.0,42244.0
28295,28295.0,42179.0
28298,28298.0,42179.0
28299,28299.0,42161.0
28300,28300.0,42171.0
28301,28301.0,42165.0
28304,28304.0,42227.0
28306,28306.0,42091.0
28307,28307.0,42091.0
28308,28308.0,42091.0
28312,28312.0,42088.0
28317,28317.0,42244.0
28319,28319.0,42179.0
28322,28322.0,42179.0
28323,28323.0,42161.0
28324,28324.0,42171.0
28325,28325.0,42165.0
28328,28328.0,42227.0
28333,28333.0,42088.0
28339,28339.0,42244.0
28341,28341.0,42179.0
28344,28344.0,42179.0
28345,28345.0,42161.0
28346,28346.0,42171.0
28347,28347.0,42165.0
28349,28349.0,42227.0
28357,28357.0,42088.0
28363,28363.0,42244.0
28368,28368.0,42179.0
28369,28369.0,42161.0
28370,28370.0,42171.0
28371,28371.0,42165.0
28373,28373.0,42227.0
28374,28374.0,42227.0
28379,28379.0,42088.0
28384,28384.0,42244.0
28385,28385.0,42181.0
28387,28387.0,42179.0
28388,28388.0,42012.0
28389,28389.0,42161.0
28390,28390.0,42171.0
28391,28391.0,42181.0
28392,28392.0,42165.0
28396,28396.0,42227.0
28398,28398.0,42088.0
28404,28404.0,42227.0
28409,28409.0,42244.0
28411,28411.0,42179.0
28414,28414.0,42179.0
28415,28415.0,42161.0
28416,28416.0,42171.0
28417,28417.0,42165.0
28419,28419.0,42187.0
28421,28421.0,42187.0
28426,28426.0,42169.0
28429,28429.0,41914.0
28432,28432.0,42091.0
28433,28433.0,42091.0
28434,28434.0,42091.0
28435,28435.0,42227.0
28439,28439.0,42088.0
28444,28444.0,42244.0
28446,28446.0,42179.0
28449,28449.0,42179.0
28450,28450.0,42161.0
28451,28451.0,42171.0
28452,28452.0,42165.0
28455,28455.0,42091.0
28456,28456.0,42091.0
28457,28457.0,42091.0
28474,28474.0,42244.0
28476,28476.0,42179.0
28479,28479.0,42179.0
28480,28480.0,42161.0
28481,28481.0,42171.0
28482,28482.0,42165.0
28488,28488.0,42227.0
28489,28489.0,42227.0
28492,28492.0,41911.0
28500,28500.0,42244.0
28501,28501.0,42179.0
28502,28502.0,42181.0
28503,28503.0,42012.0
28504,28504.0,42161.0
28505,28505.0,42171.0
28506,28506.0,42181.0
28509,28509.0,42091.0
28510,28510.0,42091.0
28511,28511.0,42091.0
28513,28513.0,42227.0
28514,28514.0,42227.0
28518,28518.0,42088.0
28522,28522.0,42138.0
28523,28523.0,42138.0
28526,28526.0,42244.0
28530,28530.0,42179.0
28531,28531.0,42161.0
28532,28532.0,42171.0
28536,28536.0,42227.0
28539,28539.0,42169.0
28540,28540.0,41911.0
28543,28543.0,42244.0
28545,28545.0,42179.0
28548,28548.0,42179.0
28549,28549.0,42161.0
28550,28550.0,42171.0
28557,28557.0,42088.0
28563,28563.0,42227.0
28567,28567.0,42244.0
28571,28571.0,42179.0
28572,28572.0,42161.0
28573,28573.0,42171.0
28576,28576.0,42091.0
28577,28577.0,42091.0
28578,28578.0,42091.0
28580,28580.0,42227.0
28581,28581.0,42227.0
28585,28585.0,42088.0
28592,28592.0,42244.0
28594,28594.0,42179.0
28597,28597.0,42179.0
28598,28598.0,42161.0
28599,28599.0,42171.0
28600,28600.0,42165.0
28604,28604.0,42227.0
28605,28605.0,42227.0
28610,28610.0,42088.0
28611,28611.0,42074.0
28617,28617.0,42244.0
28619,28619.0,42179.0
28622,28622.0,42179.0
28623,28623.0,42161.0
28624,28624.0,42171.0
28627,28627.0,42091.0
28628,28628.0,42091.0
28629,28629.0,42091.0
28631,28631.0,42227.0
28633,28633.0,42227.0
28636,28636.0,42088.0
28642,28642.0,42244.0
28644,28644.0,42179.0
28647,28647.0,42179.0
28648,28648.0,42161.0
28649,28649.0,42171.0
28651,28651.0,42227.0
28654,28654.0,41911.0
28663,28663.0,41911.0
28664,28664.0,42227.0
28667,28667.0,42169.0
28670,28670.0,42165.0
28672,28672.0,42187.0
28674,28674.0,42187.0
28675,28675.0,42187.0
28681,28681.0,42138.0
28682,28682.0,42217.0
28684,28684.0,41914.0
28685,28685.0,42227.0
28688,28688.0,41911.0
28697,28697.0,42244.0
28698,28698.0,42244.0
28699,28699.0,42179.0
28700,28700.0,42179.0
28702,28702.0,42036.0
28703,28703.0,42179.0
28704,28704.0,42012.0
28705,28705.0,42171.0
28706,28706.0,42165.0
28708,28708.0,42074.0
28709,28709.0,42227.0
28711,28711.0,42227.0
28712,28712.0,41911.0
28724,28724.0,42227.0
28725,28725.0,41911.0
28732,28732.0,42165.0
28734,28734.0,42187.0
28736,28736.0,42187.0
28739,28739.0,42217.0
28740,28740.0,41914.0
28741,28741.0,42187.0
28743,28743.0,42187.0
28745,28745.0,42187.0
28747,28747.0,42187.0
28749,28749.0,42227.0
28752,28752.0,42217.0
28753,28753.0,41914.0
28756,28756.0,42227.0
28757,28757.0,41911.0
28762,28762.0,42244.0
28763,28763.0,42244.0
28764,28764.0,42179.0
28765,28765.0,42179.0
28767,28767.0,42036.0
28768,28768.0,42179.0
28769,28769.0,42012.0
28770,28770.0,42171.0
28771,28771.0,42165.0
28772,28772.0,42187.0
28774,28774.0,42187.0
28775,28775.0,42187.0
28785,28785.0,42217.0
28786,28786.0,41914.0
28789,28789.0,42035.0
28792,28792.0,42227.0
28794,28794.0,42227.0
28795,28795.0,42227.0
28796,28796.0,41911.0
28799,28799.0,42169.0
28808,28808.0,42165.0
28810,28810.0,42187.0
28812,28812.0,42187.0
28813,28813.0,42217.0
28814,28814.0,41914.0
28817,28817.0,42227.0
28818,28818.0,42227.0
28819,28819.0,41911.0
28826,28826.0,41985.0
28828,28828.0,42227.0
28829,28829.0,41911.0
28836,28836.0,42227.0
28837,28837.0,42227.0
28840,28840.0,41911.0
28849,28849.0,42187.0
28851,28851.0,42187.0
28855,28855.0,42217.0
28856,28856.0,41914.0
28857,28857.0,42227.0
28861,28861.0,42088.0
28866,28866.0,42187.0
28868,28868.0,42187.0
28869,28869.0,42187.0
28874,28874.0,42169.0
28877,28877.0,42217.0
28878,28878.0,41914.0
28879,28879.0,42227.0
28882,28882.0,41911.0
28889,28889.0,42227.0
28891,28891.0,42227.0
28894,28894.0,42227.0
28898,28898.0,42169.0
28902,28902.0,42244.0
28903,28903.0,42244.0
28904,28904.0,42179.0
28905,28905.0,42179.0
28907,28907.0,42036.0
28908,28908.0,42179.0
28909,28909.0,42012.0
28910,28910.0,42171.0
28911,28911.0,42165.0
28913,28913.0,42044.0
28918,28918.0,42169.0
28925,28925.0,42187.0
28927,28927.0,42187.0
28928,28928.0,42169.0
28930,28930.0,42217.0
28931,28931.0,41914.0
28932,28932.0,42227.0
28936,28936.0,42088.0
28941,28941.0,42165.0
28943,28943.0,42227.0
28945,28945.0,42227.0
28950,28950.0,42169.0
28961,28961.0,42165.0
28963,28963.0,42227.0
28967,28967.0,42088.0
28971,28971.0,42165.0
28973,28973.0,42138.0
28974,28974.0,42227.0
28979,28979.0,42088.0
28990,28990.0,42165.0
28992,28992.0,42227.0
28995,28995.0,41911.0
29003,29003.0,42227.0
29005,29005.0,42227.0
29013,29013.0,42165.0
29015,29015.0,42187.0
29017,29017.0,42187.0
29021,29021.0,42217.0
29022,29022.0,41914.0
29024,29024.0,42227.0
29029,29029.0,41911.0
29036,29036.0,42227.0
29037,29037.0,42227.0
29038,29038.0,41911.0
29041,29041.0,42169.0
29046,29046.0,42227.0
29049,29049.0,41911.0
29052,29052.0,42169.0
29054,29054.0,42138.0
29059,29059.0,42165.0
29062,29062.0,42227.0
29068,29068.0,42169.0
29073,29073.0,42244.0
29074,29074.0,42244.0
29075,29075.0,42165.0
29078,29078.0,42227.0
29080,29080.0,42227.0
29082,29082.0,41911.0
29088,29088.0,42227.0
29091,29091.0,41911.0
29093,29093.0,42169.0
29100,29100.0,42227.0
29102,29102.0,42227.0
29103,29103.0,41911.0
29104,29104.0,42088.0
29110,29110.0,42244.0
29111,29111.0,42244.0
29112,29112.0,42165.0
29113,29113.0,41914.0
29115,29115.0,42227.0
29118,29118.0,41911.0
29122,29122.0,42169.0
29128,29128.0,42244.0
29130,29130.0,42244.0
29131,29131.0,41914.0
29135,29135.0,42227.0
29139,29139.0,42088.0
29148,29148.0,41952.0
29152,29152.0,42026.0
29153,29153.0,41952.0
29155,29155.0,41911.0
29158,29158.0,42169.0
29166,29166.0,42227.0
29167,29167.0,42227.0
29173,29173.0,42227.0
29174,29174.0,42227.0
29177,29177.0,42169.0
29178,29178.0,42138.0
29185,29185.0,42091.0
29186,29186.0,42091.0
29187,29187.0,42091.0
29188,29188.0,42227.0
29191,29191.0,41911.0
29199,29199.0,41985.0
29202,29202.0,41911.0
29210,29210.0,42227.0
29214,29214.0,41911.0
29222,29222.0,42227.0
29225,29225.0,41911.0
29233,29233.0,42227.0
29236,29236.0,42088.0
29244,29244.0,42187.0
29246,29246.0,42187.0
29250,29250.0,42217.0
29251,29251.0,41914.0
29256,29256.0,41959.0
29258,29258.0,41959.0
29260,29260.0,41959.0
29261,29261.0,41959.0
29262,29262.0,41959.0
29263,29263.0,41959.0
29265,29265.0,42227.0
29268,29268.0,41911.0
29277,29277.0,42227.0
29278,29278.0,41911.0
29281,29281.0,42138.0
29291,29291.0,41911.0
29300,29300.0,42227.0
29302,29302.0,41911.0
29309,29309.0,42227.0
29314,29314.0,42169.0
29315,29315.0,42088.0
29327,29327.0,42227.0
29330,29330.0,41911.0
29339,29339.0,42187.0
29341,29341.0,42187.0
29342,29342.0,42187.0
29349,29349.0,41985.0
29351,29351.0,42217.0
29352,29352.0,41914.0
29353,29353.0,42187.0
29354,29354.0,42187.0
29358,29358.0,42138.0
29363,29363.0,42169.0
29364,29364.0,42169.0
29367,29367.0,42217.0
29368,29368.0,41914.0
29369,29369.0,42227.0
29372,29372.0,41911.0
29379,29379.0,42138.0
29381,29381.0,42227.0
29384,29384.0,41911.0
29391,29391.0,42227.0
29394,29394.0,41911.0
29395,29395.0,42088.0
29399,29399.0,42227.0
29401,29401.0,42227.0
29402,29402.0,42088.0
29408,29408.0,42227.0
29413,29413.0,42169.0
29420,29420.0,42227.0
29422,29422.0,42227.0
29431,29431.0,41911.0
29434,29434.0,42016.0
29442,29442.0,42227.0
29443,29443.0,42227.0
29453,29453.0,42227.0
29455,29455.0,42227.0
29457,29457.0,41911.0
29465,29465.0,42227.0
29468,29468.0,41911.0
29471,29471.0,42169.0
29478,29478.0,42187.0
29479,29479.0,42187.0
29481,29481.0,42187.0
29482,29482.0,42187.0
29483,29483.0,42187.0
29484,29484.0,42187.0
29494,29494.0,42241.0
29495,29495.0,41914.0
29500,29500.0,42088.0
29502,29502.0,42169.0
29509,29509.0,42227.0
29521,29521.0,42187.0
29523,29523.0,42187.0
29530,29530.0,42217.0
29531,29531.0,41914.0
29533,29533.0,42227.0
29536,29536.0,42088.0
29538,29538.0,42169.0
29549,29549.0,42169.0
29556,29556.0,42187.0
29558,29558.0,42227.0
29562,29562.0,41911.0
29575,29575.0,42187.0
29581,29581.0,42227.0
29583,29583.0,41911.0
29587,29587.0,42169.0
29593,29593.0,42165.0
29594,29594.0,41914.0
29596,29596.0,42187.0
29598,29598.0,42187.0
29600,29600.0,42217.0
29601,29601.0,41914.0
29603,29603.0,42227.0
29605,29605.0,41911.0
29606,29606.0,41911.0
29614,29614.0,42227.0
29617,29617.0,42169.0
29627,29627.0,42227.0
29629,29629.0,41911.0
29639,29639.0,42227.0
29641,29641.0,41911.0
29648,29648.0,42227.0
29649,29649.0,42138.0
29655,29655.0,42169.0
29665,29665.0,42187.0
29669,29669.0,42227.0
29671,29671.0,41911.0
29681,29681.0,42187.0
29683,29683.0,42187.0
29685,29685.0,42217.0
29686,29686.0,41914.0
29689,29689.0,41911.0
29690,29690.0,42227.0
29694,29694.0,42138.0
29703,29703.0,42227.0
29705,29705.0,41911.0
29708,29708.0,42169.0
29714,29714.0,41985.0
29717,29717.0,42227.0
29718,29718.0,41911.0
29726,29726.0,42227.0
29728,29728.0,41911.0
29731,29731.0,42169.0
29735,29735.0,42227.0
29737,29737.0,41911.0
29742,29742.0,42165.0
29743,29743.0,42227.0
29745,29745.0,41911.0
29752,29752.0,42227.0
29753,29753.0,41911.0
29755,29755.0,42165.0
29756,29756.0,42227.0
29759,29759.0,41911.0
29762,29762.0,42169.0
29770,29770.0,42187.0
29771,29771.0,42104.0
29773,29773.0,42187.0
29775,29775.0,42217.0
29776,29776.0,41914.0
29777,29777.0,42187.0
29778,29778.0,42104.0
29779,29779.0,42187.0
29780,29780.0,42187.0
29781,29781.0,42227.0
29784,29784.0,41911.0
29787,29787.0,42169.0
29794,29794.0,42227.0
29797,29797.0,41911.0
29803,29803.0,42227.0
29804,29804.0,42227.0
29806,29806.0,41911.0
29814,29814.0,42227.0
