id,product_id,size,price,description,description_icon_alts,colors
4655.0,20625.0,Age 4-5,£10.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Ayr Gingham Summer Dress offers a classic style perfect for those warmer months. Designed with durability and comfort in mind, the Ayr easily lasts the rigours of both classroom and playground activities.
button front corded gingham dress
contrast white trim on sleeves and pockets
tie belt at back
pointed revere collar
taped neck seam
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary","['Eco Product Icon', 'Delivered On Hanger Icon', '40 Degree Icon', 'Sustainable Cotton Icon']",['Green/White']
4656.0,20625.0,Age 5-6,£10.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Ayr Gingham Summer Dress offers a classic style perfect for those warmer months. Designed with durability and comfort in mind, the Ayr easily lasts the rigours of both classroom and playground activities.
button front corded gingham dress
contrast white trim on sleeves and pockets
tie belt at back
pointed revere collar
taped neck seam
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary","['Eco Product Icon', 'Delivered On Hanger Icon', '40 Degree Icon', 'Sustainable Cotton Icon']",['Green/White']
4657.0,20625.0,Age 6-7,£10.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Ayr Gingham Summer Dress offers a classic style perfect for those warmer months. Designed with durability and comfort in mind, the Ayr easily lasts the rigours of both classroom and playground activities.
button front corded gingham dress
contrast white trim on sleeves and pockets
tie belt at back
pointed revere collar
taped neck seam
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary","['Eco Product Icon', 'Delivered On Hanger Icon', '40 Degree Icon', 'Sustainable Cotton Icon']",['Green/White']
4658.0,20625.0,Age 7-8,£14.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Ayr Gingham Summer Dress offers a classic style perfect for those warmer months. Designed with durability and comfort in mind, the Ayr easily lasts the rigours of both classroom and playground activities.
button front corded gingham dress
contrast white trim on sleeves and pockets
tie belt at back
pointed revere collar
taped neck seam
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary","['Eco Product Icon', 'Delivered On Hanger Icon', '40 Degree Icon', 'Sustainable Cotton Icon']",['Green/White']
4659.0,20625.0,Age 8-9,£14.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Ayr Gingham Summer Dress offers a classic style perfect for those warmer months. Designed with durability and comfort in mind, the Ayr easily lasts the rigours of both classroom and playground activities.
button front corded gingham dress
contrast white trim on sleeves and pockets
tie belt at back
pointed revere collar
taped neck seam
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary","['Eco Product Icon', 'Delivered On Hanger Icon', '40 Degree Icon', 'Sustainable Cotton Icon']",['Green/White']
4660.0,20625.0,Age 9-10,£14.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Ayr Gingham Summer Dress offers a classic style perfect for those warmer months. Designed with durability and comfort in mind, the Ayr easily lasts the rigours of both classroom and playground activities.
button front corded gingham dress
contrast white trim on sleeves and pockets
tie belt at back
pointed revere collar
taped neck seam
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary","['Eco Product Icon', 'Delivered On Hanger Icon', '40 Degree Icon', 'Sustainable Cotton Icon']",['Green/White']
4661.0,20625.0,Age 10-11,£14.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Ayr Gingham Summer Dress offers a classic style perfect for those warmer months. Designed with durability and comfort in mind, the Ayr easily lasts the rigours of both classroom and playground activities.
button front corded gingham dress
contrast white trim on sleeves and pockets
tie belt at back
pointed revere collar
taped neck seam
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary","['Eco Product Icon', 'Delivered On Hanger Icon', '40 Degree Icon', 'Sustainable Cotton Icon']",['Green/White']
4662.0,20625.0,Age 11-12,£14.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Ayr Gingham Summer Dress offers a classic style perfect for those warmer months. Designed with durability and comfort in mind, the Ayr easily lasts the rigours of both classroom and playground activities.
button front corded gingham dress
contrast white trim on sleeves and pockets
tie belt at back
pointed revere collar
taped neck seam
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary","['Eco Product Icon', 'Delivered On Hanger Icon', '40 Degree Icon', 'Sustainable Cotton Icon']",['Green/White']
4663.0,20625.0,Age 12-13,£14.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Ayr Gingham Summer Dress offers a classic style perfect for those warmer months. Designed with durability and comfort in mind, the Ayr easily lasts the rigours of both classroom and playground activities.
button front corded gingham dress
contrast white trim on sleeves and pockets
tie belt at back
pointed revere collar
taped neck seam
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary","['Eco Product Icon', 'Delivered On Hanger Icon', '40 Degree Icon', 'Sustainable Cotton Icon']",['Green/White']
4664.0,20626.0,,£6.00,"Introducing the essential best-selling Pex Graduate Twin Pack Long Socks. Designed in a cotton-rich smooth knit material with reinforced toes, these socks are both smart and durable, keeping their colour and shape wash after wash. These socks come in a handy twin-pack.
soft cotton knit
reinforced toes
twin pack
adjustable fit
knee length
Fabric & care
cotton
Click here for our symbols glossary",[],['Grey']
4665.0,20626.0,Shoe Childs UK 6-8H,£6.00,"Introducing the essential best-selling Pex Graduate Twin Pack Long Socks. Designed in a cotton-rich smooth knit material with reinforced toes, these socks are both smart and durable, keeping their colour and shape wash after wash. These socks come in a handy twin-pack.
soft cotton knit
reinforced toes
twin pack
adjustable fit
knee length
Fabric & care
cotton
Click here for our symbols glossary",[],['Grey']
4666.0,20626.0,Shoe Childs UK 9-12,£6.00,"Introducing the essential best-selling Pex Graduate Twin Pack Long Socks. Designed in a cotton-rich smooth knit material with reinforced toes, these socks are both smart and durable, keeping their colour and shape wash after wash. These socks come in a handy twin-pack.
soft cotton knit
reinforced toes
twin pack
adjustable fit
knee length
Fabric & care
cotton
Click here for our symbols glossary",[],['Grey']
4667.0,20626.0,Shoe Childs UK 12H-3H,£6.00,"Introducing the essential best-selling Pex Graduate Twin Pack Long Socks. Designed in a cotton-rich smooth knit material with reinforced toes, these socks are both smart and durable, keeping their colour and shape wash after wash. These socks come in a handy twin-pack.
soft cotton knit
reinforced toes
twin pack
adjustable fit
knee length
Fabric & care
cotton
Click here for our symbols glossary",[],['Grey']
4668.0,20626.0,Shoe UK 4-7,£6.00,"Introducing the essential best-selling Pex Graduate Twin Pack Long Socks. Designed in a cotton-rich smooth knit material with reinforced toes, these socks are both smart and durable, keeping their colour and shape wash after wash. These socks come in a handy twin-pack.
soft cotton knit
reinforced toes
twin pack
adjustable fit
knee length
Fabric & care
cotton
Click here for our symbols glossary",[],['Grey']
4669.0,20626.0,Shoe UK 7-11,£6.00,"Introducing the essential best-selling Pex Graduate Twin Pack Long Socks. Designed in a cotton-rich smooth knit material with reinforced toes, these socks are both smart and durable, keeping their colour and shape wash after wash. These socks come in a handy twin-pack.
soft cotton knit
reinforced toes
twin pack
adjustable fit
knee length
Fabric & care
cotton
Click here for our symbols glossary",[],['Grey']
4670.0,20627.0,,£7.00,"Introducing the essential best-selling Pex Award 5 Pack Short Socks. Designed in a cotton-rich smooth knit material with reinforced toes, these socks are both smart and durable, keeping their colour and shape wash after wash. These socks also come in a handy five-pair pack, one for each day of the week!
soft cotton knit
reinforced toes
five pack
adjustable fit
ankle length
Fabric & care
cotton
Click here for our symbols glossary",[],['Black']
4671.0,20627.0,Shoe Childs UK 6-8H,£7.00,"Introducing the essential best-selling Pex Award 5 Pack Short Socks. Designed in a cotton-rich smooth knit material with reinforced toes, these socks are both smart and durable, keeping their colour and shape wash after wash. These socks also come in a handy five-pair pack, one for each day of the week!
soft cotton knit
reinforced toes
five pack
adjustable fit
ankle length
Fabric & care
cotton
Click here for our symbols glossary",[],['Black']
4672.0,20627.0,Shoe Childs UK 9-12,£7.00,"Introducing the essential best-selling Pex Award 5 Pack Short Socks. Designed in a cotton-rich smooth knit material with reinforced toes, these socks are both smart and durable, keeping their colour and shape wash after wash. These socks also come in a handy five-pair pack, one for each day of the week!
soft cotton knit
reinforced toes
five pack
adjustable fit
ankle length
Fabric & care
cotton
Click here for our symbols glossary",[],['Black']
4673.0,20627.0,Shoe Childs UK 12-3,£7.00,"Introducing the essential best-selling Pex Award 5 Pack Short Socks. Designed in a cotton-rich smooth knit material with reinforced toes, these socks are both smart and durable, keeping their colour and shape wash after wash. These socks also come in a handy five-pair pack, one for each day of the week!
soft cotton knit
reinforced toes
five pack
adjustable fit
ankle length
Fabric & care
cotton
Click here for our symbols glossary",[],['Black']
4674.0,20627.0,Shoe UK 11-13,£7.00,"Introducing the essential best-selling Pex Award 5 Pack Short Socks. Designed in a cotton-rich smooth knit material with reinforced toes, these socks are both smart and durable, keeping their colour and shape wash after wash. These socks also come in a handy five-pair pack, one for each day of the week!
soft cotton knit
reinforced toes
five pack
adjustable fit
ankle length
Fabric & care
cotton
Click here for our symbols glossary",[],['Black']
4675.0,20627.0,Shoe UK 4-7,£7.00,"Introducing the essential best-selling Pex Award 5 Pack Short Socks. Designed in a cotton-rich smooth knit material with reinforced toes, these socks are both smart and durable, keeping their colour and shape wash after wash. These socks also come in a handy five-pair pack, one for each day of the week!
soft cotton knit
reinforced toes
five pack
adjustable fit
ankle length
Fabric & care
cotton
Click here for our symbols glossary",[],['Black']
4676.0,20627.0,Shoe UK 7-11,£7.00,"Introducing the essential best-selling Pex Award 5 Pack Short Socks. Designed in a cotton-rich smooth knit material with reinforced toes, these socks are both smart and durable, keeping their colour and shape wash after wash. These socks also come in a handy five-pair pack, one for each day of the week!
soft cotton knit
reinforced toes
five pack
adjustable fit
ankle length
Fabric & care
cotton
Click here for our symbols glossary",[],['Black']
4677.0,20628.0,,£7.00,Pex Award 5 Pair Pack Short Socks-White,[],['White']
4678.0,20628.0,Shoe Childs UK 6-8H,£7.00,Pex Award 5 Pair Pack Short Socks-White,[],['White']
4679.0,20628.0,Shoe Childs UK 9-12,£7.00,Pex Award 5 Pair Pack Short Socks-White,[],['White']
4680.0,20628.0,Shoe Childs UK 12H-3H,£7.00,Pex Award 5 Pair Pack Short Socks-White,[],['White']
4681.0,20628.0,Shoe UK 11-13,£7.00,Pex Award 5 Pair Pack Short Socks-White,[],['White']
4682.0,20628.0,Shoe UK 4-7,£7.00,Pex Award 5 Pair Pack Short Socks-White,[],['White']
4683.0,20628.0,Shoe UK 7-11,£7.00,Pex Award 5 Pair Pack Short Socks-White,[],['White']
4684.0,20629.0,,£7.00,Pex Award 5 Pair Pack Short Socks-Grey,[],['Grey']
4685.0,20629.0,Shoe Childs UK 6-8H,£7.00,Pex Award 5 Pair Pack Short Socks-Grey,[],['Grey']
4686.0,20629.0,Shoe Childs UK 9-12,£7.00,Pex Award 5 Pair Pack Short Socks-Grey,[],['Grey']
4687.0,20629.0,Shoe Childs UK 12H-3H,£7.00,Pex Award 5 Pair Pack Short Socks-Grey,[],['Grey']
4688.0,20629.0,Shoe UK 4-7,£7.00,Pex Award 5 Pair Pack Short Socks-Grey,[],['Grey']
4689.0,20629.0,Shoe UK 7-11,£7.00,Pex Award 5 Pair Pack Short Socks-Grey,[],['Grey']
4690.0,20630.0,,£6.00,Pex Graduate Twin Pack Long Socks-White,[],['White']
4691.0,20630.0,Shoe Childs UK 6-8H,£6.00,Pex Graduate Twin Pack Long Socks-White,[],['White']
4692.0,20630.0,Shoe Childs UK 9-12,£6.00,Pex Graduate Twin Pack Long Socks-White,[],['White']
4693.0,20630.0,Shoe Childs UK 12H-3H,£6.00,Pex Graduate Twin Pack Long Socks-White,[],['White']
4694.0,20630.0,Shoe UK 4-7,£6.00,Pex Graduate Twin Pack Long Socks-White,[],['White']
4695.0,20630.0,Shoe UK 7-11,£6.00,Pex Graduate Twin Pack Long Socks-White,[],['White']
,,,,,,
,,,,,,
4696.0,20632.0,,£6.00,William Turner Fleece Gloves-Bottle,[],['Bottle']
4697.0,20632.0,Age 2-4,£6.00,William Turner Fleece Gloves-Bottle,[],['Bottle']
4698.0,20632.0,Age 5-7,£6.00,William Turner Fleece Gloves-Bottle,[],['Bottle']
4699.0,20632.0,Age 7-9,£6.00,William Turner Fleece Gloves-Bottle,[],['Bottle']
4700.0,20632.0,Age 9-12,£6.00,William Turner Fleece Gloves-Bottle,[],['Bottle']
4701.0,20632.0,Age 13-15,£7.50,William Turner Fleece Gloves-Bottle,[],['Bottle']
4702.0,20632.0,Youths,£7.50,William Turner Fleece Gloves-Bottle,[],['Bottle']
,,,,,,
,,,,,,
4703.0,20634.0,,£8.00,Llandrillo Yn Rhos PE T Shirt-White,[],['White']
4704.0,20634.0,Age 3-4,£8.00,Llandrillo Yn Rhos PE T Shirt-White,[],['White']
4705.0,20634.0,Age 5-6,£8.00,Llandrillo Yn Rhos PE T Shirt-White,[],['White']
4706.0,20634.0,Age 7-8,£8.00,Llandrillo Yn Rhos PE T Shirt-White,[],['White']
4707.0,20634.0,Age 9-10,£8.00,Llandrillo Yn Rhos PE T Shirt-White,[],['White']
4708.0,20634.0,Age 11-13,£8.00,Llandrillo Yn Rhos PE T Shirt-White,[],['White']
4709.0,20635.0,,£16.75,One+All Woodbank Jogging Bottoms-Black,[],['Black']
4710.0,20635.0,Age 2-3,£16.75,One+All Woodbank Jogging Bottoms-Black,[],['Black']
4711.0,20635.0,Age 3-4,£16.75,One+All Woodbank Jogging Bottoms-Black,[],['Black']
4712.0,20635.0,Age 5-6,£16.75,One+All Woodbank Jogging Bottoms-Black,[],['Black']
4713.0,20635.0,Age 7-8,£16.75,One+All Woodbank Jogging Bottoms-Black,[],['Black']
4714.0,20635.0,Age 9-10,£16.75,One+All Woodbank Jogging Bottoms-Black,[],['Black']
4715.0,20635.0,Age 11-12,£16.75,One+All Woodbank Jogging Bottoms-Black,[],['Black']
4716.0,20635.0,Age 13,£16.75,One+All Woodbank Jogging Bottoms-Black,[],['Black']
4717.0,20635.0,Small,£21.00,One+All Woodbank Jogging Bottoms-Black,[],['Black']
4718.0,20635.0,Medium,£21.00,One+All Woodbank Jogging Bottoms-Black,[],['Black']
4719.0,20635.0,Large,£21.00,One+All Woodbank Jogging Bottoms-Black,[],['Black']
4720.0,20635.0,XLarge,£21.00,One+All Woodbank Jogging Bottoms-Black,[],['Black']
4721.0,20636.0,,£5.25,David Luke Shadow Stripe Shorts-Black,[],['Black']
4722.0,20636.0,"Waist 14""/16""",£5.25,David Luke Shadow Stripe Shorts-Black,[],['Black']
4723.0,20636.0,"Waist 18/20""",£7.75,David Luke Shadow Stripe Shorts-Black,[],['Black']
4724.0,20636.0,"Waist 22/24""",£7.75,David Luke Shadow Stripe Shorts-Black,[],['Black']
4725.0,20636.0,"Waist 24/26""",£7.75,David Luke Shadow Stripe Shorts-Black,[],['Black']
4726.0,20636.0,"Waist 26/28""",£7.75,David Luke Shadow Stripe Shorts-Black,[],['Black']
4727.0,20636.0,"Waist 28/30""",£10.25,David Luke Shadow Stripe Shorts-Black,[],['Black']
4728.0,20636.0,"Waist 30/32""",£10.25,David Luke Shadow Stripe Shorts-Black,[],['Black']
4729.0,20636.0,"Waist 34/36""",£10.25,David Luke Shadow Stripe Shorts-Black,[],['Black']
4730.0,20636.0,"Waist 38/40""",£10.25,David Luke Shadow Stripe Shorts-Black,[],['Black']
4731.0,20636.0,"Waist 42/44""",£10.25,David Luke Shadow Stripe Shorts-Black,[],['Black']
4732.0,20637.0,,£8.00,Banner Triple Pack White PE Socks-White,[],['White']
4733.0,20637.0,Shoe Childs UK 9-12,£8.00,Banner Triple Pack White PE Socks-White,[],['White']
4734.0,20637.0,Shoe Childs UK 12-2,£8.00,Banner Triple Pack White PE Socks-White,[],['White']
4735.0,20637.0,Shoe UK 11-13,£9.00,Banner Triple Pack White PE Socks-White,[],['White']
,,,,,,
,,,,,,
4736.0,20639.0,,£36.25,Maes Garmon Boys Blazer-Bottle,[],['Bottle']
4737.0,20639.0,"Chest 26""",£36.25,Maes Garmon Boys Blazer-Bottle,[],['Bottle']
4738.0,20639.0,"Chest 28""",£36.25,Maes Garmon Boys Blazer-Bottle,[],['Bottle']
4739.0,20639.0,"Chest 30""",£40.75,Maes Garmon Boys Blazer-Bottle,[],['Bottle']
4740.0,20639.0,"Chest 32""",£40.75,Maes Garmon Boys Blazer-Bottle,[],['Bottle']
4741.0,20639.0,"Chest 34""",£44.25,Maes Garmon Boys Blazer-Bottle,[],['Bottle']
4742.0,20639.0,"Chest 36""",£44.25,Maes Garmon Boys Blazer-Bottle,[],['Bottle']
4743.0,20639.0,"Chest 38""",£46.50,Maes Garmon Boys Blazer-Bottle,[],['Bottle']
4744.0,20639.0,"Chest 40""",£46.50,Maes Garmon Boys Blazer-Bottle,[],['Bottle']
4745.0,20639.0,"Chest 42""",£46.50,Maes Garmon Boys Blazer-Bottle,[],['Bottle']
4746.0,20639.0,"Chest 44""",£46.50,Maes Garmon Boys Blazer-Bottle,[],['Bottle']
4747.0,20639.0,"Chest 46""",£46.50,Maes Garmon Boys Blazer-Bottle,[],['Bottle']
4748.0,20640.0,,£14.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Black']
4749.0,20640.0,"Waist 24"" Length 24""",£14.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Black']
4750.0,20640.0,"Waist 26"" Length 28""",£14.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Black']
4751.0,20640.0,"Waist 27"" Length 27""",£14.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Black']
4752.0,20640.0,"Waist 27"" Length 29""",£14.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Black']
4753.0,20640.0,"Waist 28"" Length 30""",£14.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Black']
4754.0,20640.0,"Waist 28"" Length 32""",£14.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Black']
4755.0,20640.0,"Waist 29"" Length 28""",£16.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Black']
4756.0,20640.0,"Waist 29"" Length 30""",£16.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Black']
4757.0,20640.0,"Waist 29"" Length 32""",£16.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Black']
4758.0,20640.0,"Waist 30"" Length 30""",£16.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Black']
4759.0,20640.0,"Waist 30"" Length 32""",£16.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Black']
4760.0,20640.0,"Waist 30"" Length 34""",£16.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Black']
4761.0,20640.0,"Waist 32"" Length 30""",£18.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Black']
4762.0,20640.0,"Waist 32"" Length 32""",£18.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Black']
4763.0,20640.0,"Waist 32"" Length 34""",£18.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Black']
