schoolsupplier_id,id,name,link,price,image
5,77,COOKS SPINNEY SWEATSHIRT,https://www.top-form.co.uk/product/cooks-spinney-sweatshirt/,£10.25,https://www.top-form.co.uk/wp-content/uploads/2024/05/EskimoST-1764_1.jpg
5,78,COOKS SPINNEY CARDIGAN,https://www.top-form.co.uk/product/cooks-spinney-cardigan/,£11.75,https://www.top-form.co.uk/wp-content/uploads/2024/05/EskimoST-1763_1.jpg
5,79,COOKS SPINNEY JACKET,https://www.top-form.co.uk/product/cooks-spinney-jacket/,£19.95,https://www.top-form.co.uk/wp-content/uploads/2023/07/EskimoST-1757_1.jpg
5,80,COOKS SPINNEY FLEECE,https://www.top-form.co.uk/product/cooks-spinney-fleece/,£14.00,https://www.top-form.co.uk/wp-content/uploads/2023/07/EskimoST-1756_1.jpg
5,81,COOKS SPINNEY POLO,https://www.top-form.co.uk/product/cooks-spinney-polo/,£6.75,https://www.top-form.co.uk/wp-content/uploads/2024/05/EskimoST-1760_1.jpg
5,82,JUNIOR COOKS SPINNEY TRACKSUIT,https://www.top-form.co.uk/product/cooks-spinney-tracksuit/,£18.50,https://www.top-form.co.uk/wp-content/uploads/2023/07/EskimoPL-3966_1.jpg
5,83,ADULT-COOKS SPINNEY TRACKSUIT,https://www.top-form.co.uk/product/adult-cooks-spinney-tracksuit/,£24.50,https://www.top-form.co.uk/wp-content/uploads/2023/07/EskimoPL-3965_1.jpg
5,84,COOKS SPINNEY PE SWEATSHIRT,https://www.top-form.co.uk/product/cooks-spinney-pe-sweatshirt/,£10.50,https://www.top-form.co.uk/wp-content/uploads/2023/07/EskimoST-3963_1.jpg
5,85,COOKS SPINNEY PE JOG BOTTOM,https://www.top-form.co.uk/product/cooks-spinney-pe-jogging-botto/,£10.50,https://www.top-form.co.uk/wp-content/uploads/2023/07/EskimoST-3964_1.jpg
6,86,MICROFIBRE SUMMER CAP (PLAIN),https://www.top-form.co.uk/product/microfibre-summer-cap/,£3.75,https://www.top-form.co.uk/wp-content/uploads/2024/04/EskimoST-29337_1.jpg
6,87,EMBROIDERED INITIAL,https://www.top-form.co.uk/product/embroidered-initial/,£3.50,https://www.top-form.co.uk/wp-content/uploads/2023/12/EskimoST-9712_1.jpg
